hpf,lpf,harmonics,window_s,ema_alpha,accuracy,L_accuracy,R_accuracy,n_trials,lat_first_p50_ms,lat_first_p95_ms,lat_sus_p50_ms,lat_sus_p95_ms,lat_sus_n
3.0,30.0,1,4.0,0.9,0.475,0.9,0.05,40,718.500018119812,5556.850075721741,676.0001182556152,5266.000032424927,26
16.0,30.0,7,0.5,0.7,0.55,1.0,0.1,40,121.99997901916504,2886.799836158751,296.00000381469727,4107.850122451779,40
12.0,60.0,5,1.0,0.7,0.875,0.85,0.9,40,174.50010776519775,1179.6499013900743,312.0001554489136,1847.0501422882076,40
16.0,80.0,10,1.0,0.7,0.6,1.0,0.2,40,282.49990940093994,3516.200017929074,195.9998607635498,3856.400012969962,37
3.0,30.0,7,1.0,0.0,0.65,1.0,0.3,40,174.00002479553223,2237.400090694427,603.9999723434448,2918.650102615355,34
12.0,60.0,7,4.0,0.0,0.8,0.75,0.85,40,686.500072479248,3224.3999958038307,1134.0000629425049,3589.1500234603873,32
12.0,80.0,7,4.0,0.0,0.825,0.85,0.8,40,654.9999713897705,3009.9999308586116,1355.9999465942383,4178.999996185302,33
8.0,45.0,7,4.0,0.5,0.7,1.0,0.4,40,676.0001182556152,4399.000036716461,622.5000619888306,3968.800067901611,28
3.0,60.0,1,1.0,0.0,0.725,1.0,0.45,40,288.00010681152344,2258.400094509123,751.9999742507935,2524.750053882599,36
12.0,80.0,7,0.5,0.7,0.775,0.8,0.75,40,174.00002479553223,846.1999893188466,425.99987983703613,2062.2499942779536,40
16.0,30.0,3,1.0,0.7,0.775,1.0,0.55,40,191.9999122619629,2949.9998331069896,381.9998502731323,2320.2000260353075,38
16.0,60.0,7,4.0,0.5,0.8,1.0,0.6,40,730.4999828338623,4098.199892044067,1355.9999465942383,3895.39999961853,33
12.0,30.0,10,1.0,0.0,0.875,0.9,0.85,40,185.99998950958252,1095.6001043319695,660.0000858306885,1899.9998211860627,40
12.0,80.0,3,2.5,0.9,0.65,0.55,0.75,40,2052.000045776367,4508.250117301941,1996.000051498413,4080.9999942779546,33
12.0,80.0,5,4.0,0.9,0.65,0.7,0.6,40,1817.000150680542,5383.399963378904,1395.9999084472656,4257.800006866454,29
3.0,60.0,1,1.5,0.7,0.7,1.0,0.4,40,261.99984550476074,3860.350096225735,721.9998836517334,4031.25,36
8.0,60.0,1,0.5,0.3,0.525,1.0,0.05,40,222.00000286102295,1670.950150489807,236.00006103515625,4494.600200653076,39
8.0,30.0,1,0.5,0.0,0.55,1.0,0.1,40,142.00007915496826,1382.3501348495427,283.9999198913574,3728.900170326233,39
12.0,60.0,5,2.5,0.7,0.75,0.7,0.8,40,454.0001153945923,3580.9999346733093,456.00008964538574,3594.1999435424805,35
8.0,60.0,5,4.0,0.5,0.675,0.95,0.4,40,718.500018119812,4137.399995326995,676.0001182556152,3738.000059127807,28
3.0,90.0,10,2.5,0.5,0.65,1.0,0.3,40,420.0000762939453,3796.7999815940852,468.00005435943604,3856.849920749664,32
25.0,80.0,10,2.5,0.9,0.525,1.0,0.05,40,378.00002098083496,3092.800092697142,371.99997901916504,2972.100138664243,23
3.0,60.0,7,1.0,0.0,0.825,0.9,0.75,40,201.99990272521973,1678.4501075744606,636.0001564025879,2600.199985504146,37
16.0,60.0,7,1.5,0.5,0.8,0.95,0.65,40,226.0000705718994,2881.9998383522025,287.99986839294434,3551.0001659393315,39
12.0,30.0,5,1.0,0.9,0.9,0.9,0.9,40,182.0000410079956,2394.3500399589534,191.9999122619629,2394.3500399589534,40
12.0,45.0,1,0.5,0.0,0.5,0.0,1.0,40,92.00000762939453,2076.9001007080083,314.0000104904175,4323.600041866295,30
8.0,80.0,10,1.5,0.5,0.65,1.0,0.3,40,255.99980354309082,2940.1998519897443,261.99984550476074,2885.1999521255484,34
8.0,60.0,7,1.5,0.0,0.7,1.0,0.4,40,336.00008487701416,2758.4499120712276,287.99986839294434,3057.4000835418697,33
8.0,90.0,3,4.0,0.0,0.725,1.0,0.45,40,740.0000095367432,4795.400047302245,718.500018119812,4209.150063991543,30
3.0,60.0,5,2.5,0.5,0.7,0.9,0.5,40,384.0000629425049,3003.399920463562,771.9999551773071,4241.999804973602,36
12.0,90.0,5,0.5,0.3,0.8,0.8,0.8,40,168.00010204315186,550.8001804351801,576.4999389648438,1840.4000759124738,40
8.0,80.0,10,4.0,0.9,0.5,1.0,0.0,40,608.5000038146973,6897.999942302704,597.9999303817749,3989.150035381316,22
8.0,60.0,10,0.5,0.9,0.525,1.0,0.05,40,72.00002670288086,3968.200063705443,69.99993324279785,4929.999947547913,26
16.0,30.0,10,1.0,0.9,0.675,1.0,0.35,40,191.9999122619629,3563.9999508857727,191.9999122619629,3996.000111103058,36
16.0,60.0,1,1.5,0.0,0.5,0.0,1.0,40,240.49997329711914,5974.74992275238,188.50016593933105,328.6000013351445,20
8.0,90.0,1,1.5,0.0,0.65,1.0,0.3,40,275.99990367889404,2410.9501481056213,441.9999122619629,2700.350022315977,34
8.0,80.0,1,1.5,0.5,0.65,1.0,0.3,40,275.99990367889404,2920.3998446464534,292.00005531311035,4290.600061416625,35
8.0,80.0,5,1.5,0.3,0.625,1.0,0.25,40,283.9999198913574,2700.199890136716,380.00011444091797,2856.599950790404,35
12.0,90.0,7,2.5,0.7,0.8,0.85,0.75,40,616.0001754760742,3220.20013332367,496.0000514984131,3303.400135040282,35
16.0,30.0,5,2.5,0.9,0.575,0.95,0.2,40,386.00003719329834,4529.400050640104,386.00003719329834,4548.400044441222,28
8.0,30.0,3,0.5,0.3,0.5,1.0,0.0,40,169.99995708465576,2557.5499892234766,277.99999713897705,4220.0000286102295,38
12.0,90.0,7,0.5,0.3,0.7,0.85,0.55,40,100.00002384185791,730.3500771522521,473.9999771118164,2465.049958229059,40
16.0,90.0,10,0.5,0.7,0.5,1.0,0.0,40,95.99995613098145,5464.700007438661,87.99982070922852,3868.2000637054407,33
12.0,80.0,10,4.0,0.5,0.9,0.95,0.85,40,638.4999752044678,2732.050085067748,833.9999914169312,3070.649969577789,34
16.0,45.0,5,2.5,0.5,0.75,1.0,0.5,40,487.99991607666016,3173.0001449584965,487.99991607666016,3350.6000757217394,35
12.0,90.0,5,1.5,0.5,0.825,0.75,0.9,40,269.9999809265137,1446.7501282691946,934.499979019165,3494.2501187324524,36
12.0,30.0,3,4.0,0.9,0.6,0.65,0.55,40,2735.0000143051147,4817.800068855285,3000.999927520752,4799.000024795532,31
16.0,80.0,3,1.5,0.9,0.725,0.95,0.5,40,251.99997425079346,3685.200095176696,285.9998941421509,4258.999943733215,36
25.0,60.0,5,0.5,0.7,0.725,0.95,0.5,40,93.99998188018799,1286.2501502037046,279.9999713897705,2527.400064468385,39
16.0,30.0,3,0.5,0.7,0.55,1.0,0.1,40,128.00002098083496,2145.8000898361165,312.000036239624,4107.850122451779,40
3.0,90.0,3,4.0,0.3,0.625,0.9,0.35,40,646.5001106262207,4604.550063610076,646.5001106262207,4307.399976253509,30
12.0,90.0,10,2.5,0.9,0.675,0.75,0.6,40,1543.9999103546143,4228.000104427338,1742.4999475479126,4228.000104427338,36
3.0,80.0,10,4.0,0.5,0.65,0.95,0.35,40,828.9999961853027,4590.900063514709,1395.9999084472656,4618.200063705444,33
8.0,80.0,1,4.0,0.0,0.675,0.95,0.4,40,718.500018119812,5017.149984836577,676.0001182556152,3641.1501049995422,28
16.0,80.0,3,1.0,0.7,0.8,0.95,0.65,40,182.0000410079956,2154.400110244751,452.0001411437988,2883.8000059127817,39
25.0,60.0,5,1.0,0.5,0.7,0.95,0.45,40,184.00001525878906,1068.499875068665,574.0000009536743,3663.600027561187,38
16.0,30.0,3,0.5,0.5,0.55,1.0,0.1,40,167.9999828338623,1516.0501360893245,258.0000162124634,3191.200041770934,40
16.0,45.0,10,4.0,0.3,0.75,1.0,0.5,40,884.0000629425049,4382.999968528748,1115.9999370574951,4117.800092697143,33
8.0,30.0,7,4.0,0.0,0.725,1.0,0.45,40,694.0000057220459,4798.750042915344,694.0000057220459,3950.2000451087947,32
8.0,60.0,1,4.0,0.3,0.725,0.95,0.5,40,628.000020980835,4358.250021934509,676.0001182556152,4365.750086307523,30
12.0,80.0,10,2.5,0.3,0.8,0.8,0.8,40,491.9999837875366,2239.250075817107,891.9999599456787,3691.7999982833862,35
3.0,80.0,5,1.5,0.3,0.75,0.95,0.55,40,407.99999237060547,2811.3000392913846,648.0000019073486,4721.799945831294,37
3.0,30.0,1,4.0,0.5,0.725,0.95,0.5,40,654.9999713897705,4577.250063419342,694.0000057220459,3512.600016593933,32
3.0,90.0,10,0.5,0.9,0.55,0.95,0.15,40,76.00009441375732,4499.000036716457,76.00009441375732,5405.799949169158,30
8.0,60.0,10,4.0,0.9,0.475,0.95,0.0,40,622.5000619888306,6873.999893665314,608.0000400543213,6218.7000751495325,23
12.0,80.0,1,1.5,0.3,0.525,0.05,1.0,40,256.0000419616699,2878.000020980835,251.9998550415039,3430.600118637082,25
16.0,45.0,1,4.0,0.9,0.5,0.0,1.0,40,445.99997997283936,781.7501306533813,445.99997997283936,781.7501306533813,20
12.0,60.0,5,4.0,0.5,0.75,0.7,0.8,40,657.0000648498535,4085.300040245056,728.0000448226929,3615.5500769615164,32
8.0,45.0,3,4.0,0.3,0.7,1.0,0.4,40,716.0000801086426,4240.199947357177,676.0001182556152,4215.600085258482,30
16.0,80.0,10,1.0,0.5,0.65,1.0,0.3,40,233.99996757507324,2856.4000010490404,615.9999370574951,5267.099952697755,39
12.0,80.0,5,4.0,0.5,0.825,0.85,0.8,40,636.4998817443848,3084.200167655942,718.500018119812,3584.999930858611,32
12.0,90.0,10,2.5,0.0,0.825,0.9,0.75,40,552.0000457763672,2304.2000889778124,1054.5001029968262,3650.000035762787,36
3.0,60.0,3,4.0,0.7,0.65,1.0,0.3,40,740.0000095367432,4645.0000286102295,716.0000801086426,3958.599996566772,29
25.0,90.0,3,2.5,0.3,0.55,0.2,0.9,40,552.0000457763672,2740.3999924659724,760.0001096725464,5060.600090026855,30
25.0,90.0,3,1.0,0.9,0.575,0.15,1.0,40,169.00014877319336,4493.800020217893,172.5001335144043,3109.5999717712384,28
3.0,45.0,5,1.5,0.9,0.625,1.0,0.25,40,202.00002193450928,4705.35002946853,187.99996376037598,4814.200019836421,29
3.0,30.0,10,0.5,0.0,0.5,1.0,0.0,40,148.00000190734863,1788.4501814842176,462.0000123977661,4345.550012588499,38
3.0,90.0,10,0.5,0.7,0.55,0.95,0.15,40,184.00001525878906,4330.699992179872,150.00009536743164,4195.249974727631,36
8.0,45.0,5,2.5,0.0,0.7,1.0,0.4,40,667.9999828338623,3943.799996376041,466.0000801086426,2845.4000592231746,30
25.0,80.0,3,0.5,0.9,0.525,0.05,1.0,40,80.00016212463379,4769.799995422363,82.0000171661377,4774.600005149841,30
12.0,30.0,1,4.0,0.3,0.625,0.35,0.9,40,619.999885559082,4736.999869346619,601.9999980926514,4235.999882221222,26
8.0,60.0,7,1.5,0.5,0.675,1.0,0.35,40,277.9998779296875,3270.799970626831,245.99993228912354,4079.6000003814684,32
25.0,60.0,7,1.5,0.3,0.675,0.9,0.45,40,300.00007152557373,4185.049974918362,705.9999704360962,4134.1999769210815,34
12.0,30.0,10,4.0,0.5,0.85,0.9,0.8,40,619.999885559082,3987.7999544143677,740.0000095367432,3161.400032043455,35
16.0,45.0,10,1.5,0.3,0.775,1.0,0.55,40,226.0000705718994,1776.6000866889926,292.00005531311035,2789.79992866516,37
8.0,90.0,3,1.5,0.5,0.6,1.0,0.2,40,275.99990367889404,2824.349915981292,255.99980354309082,3746.5999603271466,33
3.0,60.0,7,4.0,0.5,0.7,0.8,0.6,40,796.0000038146973,4809.999895095821,884.0000629425049,5044.000053405761,33
8.0,30.0,5,4.0,0.0,0.725,1.0,0.45,40,694.0000057220459,4798.750042915344,694.0000057220459,3950.2000451087947,32
16.0,30.0,5,1.5,0.7,0.7,0.95,0.45,40,255.99980354309082,2902.99985408783,255.99980354309082,2530.59992790222,37
16.0,45.0,7,2.5,0.7,0.7,0.95,0.45,40,485.9999418258667,3175.000143051147,577.9999494552612,3183.000135421753,34
25.0,60.0,7,1.0,0.0,0.75,0.95,0.55,40,182.0000410079956,1179.6000480651853,748.0001449584961,3469.4000005722055,39
12.0,90.0,5,1.5,0.3,0.85,0.8,0.9,40,294.0000295639038,1284.5999598503108,919.9998378753662,3259.400129318233,37
25.0,45.0,7,1.5,0.9,0.5,1.0,0.0,40,116.00017547607422,3117.400121688842,116.00005626678467,3038.9501333236676,22
16.0,30.0,3,0.5,0.9,0.525,1.0,0.05,40,221.9998836517334,4602.85012722015,87.99993991851807,5888.000011444092,36
12.0,30.0,5,2.5,0.9,0.75,0.75,0.75,40,1736.0000610351562,4734.200000762939,1804.4999837875366,4408.999860286713,36
16.0,90.0,1,0.5,0.0,0.5,0.0,1.0,40,144.00005340576172,5070.99986076355,84.0001106262207,4302.6000022888165,23
25.0,45.0,7,0.5,0.0,0.5,1.0,0.0,40,106.00006580352783,732.3500871658323,648.0000019073486,4759.799909591675,35
25.0,45.0,5,2.5,0.7,0.525,1.0,0.05,40,389.99998569488525,5631.2000632286035,378.00002098083496,3123.0000853538513,26
8.0,90.0,5,0.5,0.0,0.5,1.0,0.0,40,187.99996376037598,1365.7999396324149,184.00001525878906,2309.8000526428223,29
8.0,90.0,10,2.5,0.9,0.55,1.0,0.1,40,378.00002098083496,6093.249893188476,356.00006580352783,5386.99996471405,26
3.0,30.0,1,0.5,0.3,0.7,1.0,0.4,40,195.99997997283936,1222.6000666618345,492.0001029968262,2402.1000623703017,39
16.0,60.0,10,2.5,0.9,0.65,0.9,0.4,40,1027.999997138977,5961.799883842467,631.9999694824219,5816.0499811172485,32
12.0,80.0,3,1.5,0.7,0.825,0.7,0.95,40,287.99986839294434,2468.7999486923222,621.0000514984131,3161.8001461028975,37
8.0,90.0,10,1.0,0.5,0.575,1.0,0.15,40,184.00001525878906,3147.399950027464,180.00006675720215,3669.0001010894766,33
16.0,80.0,7,1.0,0.3,0.625,0.95,0.3,40,195.99997997283936,1636.3999485969541,801.9999265670776,3306.1999797821018,40
8.0,30.0,7,1.5,0.5,0.675,1.0,0.35,40,255.99980354309082,3463.799977302553,267.99988746643066,4108.599901199339,35
25.0,60.0,7,0.5,0.3,0.75,0.95,0.55,40,182.0000410079956,896.9999194145201,624.000072479248,2412.3500466346723,40
12.0,80.0,7,4.0,0.5,0.85,0.9,0.8,40,614.4999265670776,3087.600171566007,796.0000038146973,4140.200090408324,33
8.0,45.0,3,1.5,0.0,0.675,1.0,0.35,40,275.99990367889404,3413.5999798774683,740.0000095367432,2517.4000024795514,35
3.0,90.0,1,4.0,0.3,0.65,0.95,0.35,40,800.0001907348633,4802.100038528442,730.4999828338623,4062.6000165939304,30
16.0,80.0,1,4.0,0.0,0.5,0.0,1.0,40,508.00013542175293,796.0000038146973,445.99997997283936,781.7501306533813,20
8.0,90.0,7,1.5,0.3,0.625,1.0,0.25,40,285.9998941421509,2487.1499776840205,261.99984550476074,4515.600085258482,34
12.0,80.0,1,4.0,0.7,0.525,0.05,1.0,40,575.9999752044678,4346.600055694578,564.0000104904175,4256.200063228604,24
12.0,30.0,7,1.5,0.3,0.9,0.9,0.9,40,285.9998941421509,1487.3999714851377,615.9999370574951,3023.0000495910663,39
12.0,80.0,3,4.0,0.5,0.85,0.8,0.9,40,608.9999675750732,2744.500064849854,720.9999561309814,3190.500020980835,31
12.0,30.0,1,2.5,0.3,0.575,0.15,1.0,40,424.0000247955322,3819.2000269889827,424.0000247955322,3410.999894142151,26
16.0,45.0,7,0.5,0.5,0.525,1.0,0.05,40,127.99990177154541,1301.6500592231746,333.9998722076416,2304.800128936766,40
8.0,90.0,10,1.0,0.0,0.55,1.0,0.1,40,184.00001525878906,2053.999876976013,426.00011825561523,3814.9500846862775,34
3.0,90.0,1,1.5,0.0,0.7,1.0,0.4,40,275.99990367889404,2609.0500354766846,740.0000095367432,2614.300012588501,35
12.0,30.0,3,1.5,0.0,0.9,0.9,0.9,40,222.0001220703125,1145.9499478340138,615.9999370574951,2963.000059127808,39
12.0,30.0,10,0.5,0.5,0.825,0.95,0.7,40,142.00007915496826,856.0499548912048,351.9998788833618,1234.0500712394705,40
3.0,60.0,3,1.5,0.3,0.7,1.0,0.4,40,429.9999475479126,4238.20000886917,1012.5000476837158,2599.949955940245,38
12.0,90.0,1,2.5,0.3,0.5,0.05,0.95,40,384.0000629425049,4185.80012321472,388.0000114440918,3676.0001182556152,26
12.0,45.0,10,2.5,0.3,0.9,0.95,0.85,40,485.9999418258667,2723.4500527381883,777.9998779296875,3720.000004768371,40
8.0,45.0,5,1.0,0.5,0.65,1.0,0.3,40,195.9998607635498,3030.399894714352,191.9999122619629,2179.6001076698303,34
16.0,60.0,7,1.0,0.0,0.75,1.0,0.5,40,168.50006580352783,990.1999711990352,619.999885559082,2450.9001255035405,39
16.0,60.0,1,0.5,0.9,0.5,0.0,1.0,40,57.99996852874756,92.20000505447389,57.99996852874756,92.20000505447389,20
3.0,30.0,1,1.0,0.3,0.7,1.0,0.4,40,383.99994373321533,2193.450045585628,857.0001125335693,2408.1000804901123,39
12.0,90.0,3,1.5,0.3,0.8,0.65,0.95,40,283.9999198913574,1434.5001220703127,740.0000095367432,3445.0000047683698,35
3.0,45.0,5,1.0,0.3,0.7,1.0,0.4,40,187.99996376037598,2430.200099945071,682.499885559082,3385.999858379364,36
8.0,80.0,3,2.5,0.7,0.625,1.0,0.25,40,483.99996757507324,4157.999920845032,452.0001411437988,4178.999900817871,31
8.0,45.0,3,0.5,0.7,0.5,1.0,0.0,40,172.00005054473877,3855.200028419494,95.99995613098145,3263.0000352859474,35
16.0,80.0,10,1.5,0.3,0.775,1.0,0.55,40,324.0000009536743,2985.799944400787,875.9998083114624,5507.599878311156,38
12.0,60.0,7,0.5,0.5,0.75,0.65,0.85,40,164.0000343322754,856.0499548912048,349.99990463256836,1224.200081825256,40
3.0,80.0,7,4.0,0.7,0.625,0.95,0.3,40,740.0000095367432,5630.900001525876,716.0000801086426,4293.8000679016095,29
16.0,45.0,7,2.5,0.9,0.575,0.95,0.2,40,480.0000190734863,6385.499954223633,412.00006008148193,4370.8500027656555,28
16.0,90.0,10,1.0,0.7,0.55,1.0,0.1,40,167.9999828338623,3404.6000003814697,180.00006675720215,4349.000024795531,37
12.0,90.0,3,1.5,0.5,0.8,0.65,0.95,40,255.99980354309082,1547.2999334335336,709.0001106262207,2678.699970245359,35
25.0,90.0,1,1.5,0.5,0.525,0.15,0.9,40,296.00000381469727,3493.7999725341797,671.9999313354492,3343.0001735687256,31
12.0,45.0,3,2.5,0.0,0.8,0.7,0.9,40,694.0000057220459,2223.4500527381883,868.4999942779541,3912.7499818801866,38
12.0,90.0,3,0.5,0.9,0.75,0.55,0.95,40,85.99996566772461,1925.5500793457009,104.00009155273438,2101.999878883362,36
16.0,90.0,5,2.5,0.7,0.725,1.0,0.45,40,422.00005054473877,3818.9998865127563,391.9999599456787,3832.999897003173,35
3.0,80.0,5,2.5,0.9,0.6,0.95,0.25,40,420.0000762939453,5444.24991607666,452.0001411437988,4914.999961853027,31
3.0,45.0,3,1.0,0.3,0.75,1.0,0.5,40,284.0001583099365,1678.9000988006596,650.4999399185181,2192.9999828338623,38
25.0,60.0,3,0.5,0.0,0.5,0.15,0.85,40,118.00003051757812,593.1998729705805,502.500057220459,2571.150004863739,38
16.0,90.0,1,0.5,0.7,0.5,0.0,1.0,40,72.00002670288086,5569.200086593625,59.999942779541016,95.99995613098145,21
25.0,80.0,7,1.0,0.7,0.575,0.95,0.2,40,184.00001525878906,1990.399980545044,187.99996376037598,4112.2000932693445,35
8.0,80.0,5,2.5,0.9,0.525,1.0,0.05,40,378.00002098083496,6374.04999732971,356.00006580352783,5350.99995136261,26
25.0,45.0,10,1.5,0.9,0.5,1.0,0.0,40,116.00017547607422,3117.400121688842,115.99993705749512,567.9998397827148,21
3.0,30.0,10,1.5,0.7,0.7,1.0,0.4,40,236.00006103515625,3638.000059127793,226.0000705718994,3762.8501057624803,32
12.0,30.0,10,1.0,0.3,0.85,0.9,0.8,40,185.99998950958252,1115.60010910034,468.00005435943604,1784.3501210212708,40
25.0,60.0,10,0.5,0.5,0.675,0.95,0.4,40,129.99999523162842,1044.400024414061,472.00000286102295,3061.3999843597376,40
12.0,80.0,1,1.5,0.5,0.5,0.0,1.0,40,256.0000419616699,3845.000076293945,253.9999485015869,2482.0501089096065,24
16.0,45.0,7,1.5,0.3,0.75,1.0,0.5,40,226.0000705718994,1776.6000866889926,586.4999294281006,2787.1499300003047,38
12.0,45.0,5,1.5,0.7,0.85,0.9,0.8,40,285.9998941421509,2061.6000413894635,488.4999990463257,3499.449920654296,40
8.0,90.0,1,2.5,0.7,0.675,1.0,0.35,40,480.0000190734863,3374.9999284744254,452.0001411437988,3158.500075340271,31
25.0,90.0,5,1.5,0.3,0.675,0.9,0.45,40,304.00002002716064,2510.2000713348357,351.99999809265137,5542.749965190884,34
8.0,90.0,1,2.5,0.3,0.7,0.95,0.45,40,483.99996757507324,3221.7999815940852,483.99996757507324,3024.9500274658203,32
12.0,30.0,7,2.5,0.9,0.75,0.75,0.75,40,1872.999906539917,4734.200000762939,1884.9999904632568,4751.3999938964835,37
12.0,80.0,1,1.0,0.5,0.5,0.0,1.0,40,184.00001525878906,4284.199905395505,176.00011825561523,3117.100071907043,27
8.0,45.0,3,2.5,0.3,0.7,1.0,0.4,40,604.0000915527344,4084.399843215939,452.0001411437988,2871.000051498413,31
3.0,30.0,7,4.0,0.3,0.7,1.0,0.4,40,671.9999313354492,4590.900063514709,716.0000801086426,4167.00005531311,31
8.0,60.0,3,1.5,0.7,0.65,1.0,0.3,40,255.99980354309082,2953.399920463561,245.99993228912354,3208.600068092346,32
8.0,60.0,5,1.0,0.5,0.55,1.0,0.1,40,191.9999122619629,4811.550045013426,191.9999122619629,2680.200064182281,34
12.0,30.0,1,0.5,0.0,0.5,0.0,1.0,40,106.00006580352783,2414.399862289428,413.99991512298584,3295.5999374389644,30
12.0,45.0,5,1.0,0.5,0.9,0.95,0.85,40,176.5000820159912,1780.1499605178833,630.4999589920044,2727.6500105857804,40
16.0,30.0,1,1.5,0.0,0.5,0.0,1.0,40,164.49999809265137,292.2000527381897,164.49999809265137,292.2000527381897,20
8.0,45.0,5,2.5,0.5,0.675,1.0,0.35,40,514.0000581741333,3893.249988555908,388.0000114440918,2888.2000446319576,29
8.0,60.0,3,1.5,0.3,0.7,1.0,0.4,40,275.99990367889404,3270.799970626831,255.99980354309082,3357.400035858154,33
16.0,30.0,5,0.5,0.5,0.525,1.0,0.05,40,179.9999475479126,1688.6001348495472,304.00002002716064,3286.1999511718745,40
3.0,45.0,3,1.0,0.7,0.675,1.0,0.35,40,383.9998245239258,2658.999991416934,567.9998397827148,2275.4000663757315,37
12.0,60.0,5,2.5,0.3,0.75,0.65,0.85,40,485.9999418258667,2691.000139713286,812.4998807907104,3689.999997615814,36
3.0,80.0,5,2.5,0.5,0.725,0.95,0.5,40,466.0000801086426,3609.350049495697,483.99996757507324,3322.650110721587,34
8.0,30.0,3,0.5,0.5,0.5,1.0,0.0,40,195.99997997283936,3752.4501800537087,207.99994468688965,4233.00004005432,37
25.0,80.0,7,2.5,0.9,0.575,1.0,0.15,40,379.9999952316284,2945.000112056732,371.99997901916504,2989.8001194000217,25
8.0,80.0,1,2.5,0.3,0.625,0.95,0.3,40,540.0002002716064,3845.7000255584753,483.99996757507324,3226.9999861717224,32
12.0,80.0,5,1.5,0.3,0.825,0.8,0.85,40,391.9999599456787,1476.6001343727085,1016.0000324249268,3953.800034523011,39
12.0,30.0,10,1.5,0.0,0.875,0.95,0.8,40,245.99993228912354,1468.7999367713928,740.0000095367432,3029.4000625610365,39
8.0,30.0,10,1.0,0.9,0.575,1.0,0.15,40,155.99989891052246,4683.500051498413,148.00000190734863,4474.600028991698,29
3.0,30.0,10,0.5,0.3,0.5,1.0,0.0,40,245.99993228912354,2228.399956226343,361.9999885559082,5370.850110054015,38
12.0,80.0,5,1.5,0.7,0.9,0.85,0.95,40,289.99996185302734,2459.649956226348,605.9999465942383,2572.9499816894518,38
8.0,30.0,10,0.5,0.0,0.5,1.0,0.0,40,151.99995040893555,1623.950195312499,325.9998559951782,4205.0000071525565,38
8.0,30.0,3,2.5,0.0,0.7,1.0,0.4,40,514.0000581741333,3181.0001015663147,452.0001411437988,3178.499937057495,31
8.0,60.0,7,2.5,0.9,0.575,1.0,0.15,40,384.0000629425049,5896.3999271392795,371.99997901916504,5085.299968719482,27
8.0,30.0,1,1.0,0.7,0.675,1.0,0.35,40,161.99994087219238,3657.849967479706,184.00001525878906,3663.7499928474426,36
25.0,45.0,3,2.5,0.5,0.625,0.55,0.7,40,748.0001449584961,4522.199964523316,1766.9998407363892,3972.200000286101,30
25.0,90.0,5,1.0,0.9,0.55,0.8,0.3,40,184.00001525878906,5061.5499615669205,195.9998607635498,5899.000072479246,33
16.0,80.0,3,2.5,0.7,0.825,0.9,0.75,40,487.99991607666016,2861.800098419188,1220.0000286102295,3677.7998447418213,35
